Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Argentina,09-03-2014,23,15.7,20.4,0.2,24.3,50,40685.48
Argentina,10-03-2014,25.3,11.1,18.3,0,20.5,41.4,41412.44
Argentina,11-03-2014,27.5,17.3,21.6,0,22.9,43.6,41087.02
Argentina,12-03-2014,26.6,16.5,21.5,0.8,12.8,39.2,40689.68
Argentina,13-03-2014,25,16.7,19.9,4.1,22.5,41.4,21411.81
Argentina,14-03-2014,24.5,17.5,20,1.7,15.9,27.4,4314.67
Argentina,15-03-2014,23.9,13.8,18.1,2.6,16.6,31,32718.93
Argentina,16-03-2014,23.4,14.9,19.1,1.6,37.4,69.8,39600
Argentina,17-03-2014,18.9,12.4,15.6,0,26.2,51.1,34540.29
Argentina,18-03-2014,20.2,7.4,14.3,0,12.4,26.3,40114.88
Argentina,19-03-2014,19.6,10.5,15.1,0,22.9,43.6,33612.46
Argentina,20-03-2014,28.2,11.8,18.7,1.9,33.5,69.1,39926.87
Argentina,21-03-2014,17.8,7.5,12.6,0.1,23.9,47.2,39848.7
Argentina,22-03-2014,25.5,7.7,15.9,0,21.5,41.4,39595.79
Argentina,23-03-2014,28.6,14,20,0,25.6,46.4,39502.3
Argentina,24-03-2014,18.5,11.7,15,7.1,30.3,57.2,31764.26
Argentina,25-03-2014,21.7,11,16.1,3.3,17.1,37.8,30472.92
Argentina,26-03-2014,24.5,14.3,19,0,15.3,32,39065.68
Argentina,27-03-2014,27.3,15,20.7,0,21.8,43.6,39007.93
Argentina,28-03-2014,30.8,17.8,23.5,0,22.5,40.3,38880.73
Argentina,29-03-2014,30,19.1,23.2,6.1,20.8,52.6,38321.22
Argentina,30-03-2014,19.2,12.9,16.2,40.4,27.9,55.4,27893.95
Argentina,31-03-2014,22.1,10.2,15.6,0,17.3,33.5,38600.13
Argentina,01-04-2014,20.8,9.6,15.1,0,21.1,38.2,38423.28
Argentina,02-04-2014,16.4,13.8,15.3,10.8,14.2,31.7,9942.71
Argentina,03-04-2014,22.1,15.5,18.1,3.9,15.4,24.8,9404.99
Argentina,04-04-2014,20.3,16.2,18.1,8.2,19.1,36.7,0
Argentina,05-04-2014,20.2,17,18.4,21.8,23.2,42.1,3204.48
Argentina,06-04-2014,20.9,16.8,18.9,10.3,22.4,43.2,0
Argentina,07-04-2014,20.4,14.9,19.1,46.8,28.8,59,0
Argentina,08-04-2014,16,12.3,14,1.9,34.1,58.3,717.74
Argentina,09-04-2014,21.1,14.1,16.9,0,33.4,60.1,37616.96
Argentina,10-04-2014,17.8,11.5,14.6,0,26.6,54.4,37080.88
Argentina,11-04-2014,19.7,9.6,14.3,1.6,26.2,58.3,28610.33
Argentina,12-04-2014,9.8,5.9,8.4,3.1,49.6,87.5,12775.95
Argentina,13-04-2014,13.4,6.1,9.4,0,23.6,48.6,36715.38
Argentina,14-04-2014,20.3,7.9,12.9,0,17.7,33.1,36019.4
Argentina,15-04-2014,22.6,11,16,0,21.3,40,36148.18
Argentina,16-04-2014,19.3,10.1,15.1,0,19.6,37.4,35979.34
Argentina,17-04-2014,14.6,7.8,11,0,23.3,37.4,35904.41
Argentina,18-04-2014,18.6,6.5,11.5,0,21,40.3,35662.21
Argentina,19-04-2014,15,4.3,10,0,13.2,23.4,35591.8
Argentina,20-04-2014,17.9,5.6,11,0,10.5,23.4,35376.2
Argentina,21-04-2014,16.4,5.9,10.9,0,13.3,27.7,35246.41
Argentina,22-04-2014,19.9,6.7,12.3,0,15,31.3,35126.35
Argentina,23-04-2014,21.2,7.5,14.3,0,12.9,21.6,35029.69
Argentina,24-04-2014,20.4,11.1,15.2,0.5,12.3,23.4,32429.99
Argentina,25-04-2014,21.4,12.9,16.4,0.3,22.2,40,34909.72
Argentina,26-04-2014,19.4,13.8,16.2,0,29.4,54.7,32883.53
Argentina,27-04-2014,14.6,9.3,13,6.3,24.7,45.4,0
Argentina,28-04-2014,15.7,6,10.3,0.5,9.3,21.2,32521.17
Argentina,29-04-2014,17.7,8.9,12.8,0,7.8,14.4,33572.38
Argentina,30-04-2014,18.8,10.5,14.1,0.1,19.3,36.7,33011.32
Argentina,01-05-2014,17.4,11.6,14,2.6,16.1,28.4,30950.26
Argentina,02-05-2014,15.4,9.8,12.3,7.4,16.4,41,31394.66
Argentina,03-05-2014,19.6,10.6,13.9,1.1,15.2,31,24587.38
Argentina,04-05-2014,22,13.2,16.4,0,18.3,32.4,33180.7
Argentina,05-05-2014,19.6,12.1,14.5,0.4,16.3,31,26451.36
Argentina,06-05-2014,16.7,8.2,12.9,0.3,16.2,31.7,10202.33
Argentina,07-05-2014,17.3,11.8,14.5,5.2,18.6,35.3,33556.81
Argentina,08-05-2014,13.8,9.7,11.5,0,10.1,18.4,20862.35
Argentina,09-05-2014,16.9,9.1,13,0,17.3,32.4,18257.51
Argentina,10-05-2014,14.7,13.2,13.8,14.3,19.1,34.6,0
Argentina,11-05-2014,14.6,11.8,13,0.5,16.6,28.4,8630.87
Argentina,12-05-2014,18.4,12.1,14.4,0.1,20.4,38.2,31990.74
Argentina,13-05-2014,18.5,11.2,14.5,0.2,14.5,27.4,17887.48
Argentina,14-05-2014,17.8,12.3,14.6,2.5,11.8,27,3568.77
Argentina,15-05-2014,14.4,9.2,11.6,0,8.2,19.4,5295.54
Argentina,16-05-2014,16.7,9.6,12.3,6.7,26.1,47.9,22469.31
Argentina,17-05-2014,13.4,5.7,9.2,0,22.5,42.1,32544.03
Argentina,18-05-2014,10,4.1,7.1,2.1,7.6,14,7576.46
Argentina,19-05-2014,12.6,4.8,8.5,0,8.9,18.7,31319.03
Argentina,20-05-2014,13.2,5.6,9.1,0.7,12.8,25.9,21092.4
Argentina,21-05-2014,9,7.7,8.2,17.7,17.1,28.4,0
Argentina,22-05-2014,11.3,6.4,8.3,0,27,50,23887.49
Argentina,23-05-2014,11.9,2.1,6.5,0,22.8,43.6,31626.23
Argentina,24-05-2014,14.1,3.5,8,0,15.8,31.7,31491.05
Argentina,25-05-2014,16.3,6.7,10.1,0,18.3,33.1,30259.93
Argentina,26-05-2014,16.7,3.9,9.3,0,15.7,27.7,31313.51
Argentina,27-05-2014,16.5,5.9,10.5,0,16.1,27.7,31068.43
Argentina,28-05-2014,15.9,8.2,11.7,0,29.2,52.2,30907.69
Argentina,29-05-2014,17.1,11.1,13.6,0,31,55.8,30833.98
Argentina,30-05-2014,15.6,5.6,10.6,0,12.2,23.8,30959.08
Argentina,31-05-2014,16.4,4.8,9.7,0,12.4,25.9,30924.98
Argentina,01-06-2014,17.6,6.9,11.1,0,17.1,32,30845.51
Argentina,02-06-2014,17,8.3,11.8,0,19.1,36.4,28610.86
Argentina,03-06-2014,15.9,10.1,12.5,0,20.2,38.2,30159.32
Argentina,04-06-2014,14.4,7,11.2,2.3,22.5,48.6,16461
Argentina,05-06-2014,12.9,6.9,9.2,0,27.2,52.2,30672.6
Argentina,06-06-2014,13.1,3.9,8.1,0,21.6,37.8,30656.92
Argentina,07-06-2014,12.9,6.6,9.2,1.2,24,47.5,30643.07
Argentina,08-06-2014,12.8,4.1,9.1,0,28.9,58.3,9438.57
Argentina,09-06-2014,15.5,7.1,10.8,0,27.8,52.2,30620.82
Argentina,10-06-2014,17.4,9.2,12.8,0,31.2,57.2,30402.52
Argentina,11-06-2014,17.6,10.8,13.8,0,28.8,55.4,17041.32
Argentina,12-06-2014,13.5,5.6,9.3,7.4,32.2,61.2,0
Argentina,13-06-2014,10.1,0.7,5,0,11.1,21.6,30597.87
Argentina,14-06-2014,12.6,3.5,7.8,0,25.9,47.9,24145.15
Argentina,15-06-2014,10.8,6.8,8.7,0.9,26.6,49,4817.23
Argentina,16-06-2014,11.9,3,6.8,0,11.9,20.9,30567.97
Argentina,17-06-2014,10.4,-0.3,4.4,0,12.2,26.3,30553.33
Argentina,18-06-2014,9.4,-2.9,3,0,14,22.3,30542.27
Argentina,19-06-2014,13.4,1.6,6.4,0,20.1,37.8,30534.77
Argentina,20-06-2014,14.8,5.4,9.2,0,20.2,38.2,30530.82
Argentina,21-06-2014,14.3,6.2,9.6,0.1,18.4,36,29364.58
Argentina,22-06-2014,16.7,6.5,10.7,0.6,13.5,25.9,30533.53
Argentina,23-06-2014,14.6,5.5,9.5,0,16,31.3,30540.17
Argentina,24-06-2014,12.7,1.9,6.3,0,12.6,25.9,30550.29
Argentina,25-06-2014,10.6,-0.1,5,0,8.5,17.3,29603.41
Argentina,26-06-2014,12.3,-1.6,4.7,0,14.9,29.5,30580.96
Argentina,27-06-2014,13.6,0.9,6.2,0,11.5,21.6,30601.44
Argentina,28-06-2014,15.4,3.3,8,0,16.2,27.4,30625.32
Argentina,29-06-2014,14.5,4.5,8.6,0,18.8,36.7,30652.59
Argentina,30-06-2014,14,4.2,8.2,0,16.5,31.7,30683.21
Argentina,01-07-2014,13.5,3.5,7.8,0,16.6,29.2,28641.59
Argentina,02-07-2014,11.6,6.5,8.9,1.4,22.6,38.2,762.17
Argentina,03-07-2014,10.7,3.5,6.9,0,23.5,42.5,30661.37
Argentina,04-07-2014,13,3.5,7.4,0.3,18,34.2,25860.2
Argentina,05-07-2014,7.5,3.7,6,10.4,16.3,27.7,0
Argentina,06-07-2014,11.9,5.1,8.1,0.8,24.9,42.1,24434.68
Argentina,07-07-2014,12.3,3,8.4,0,19.1,33.8,30993.42
Argentina,08-07-2014,12.2,1.1,5.7,0,11.8,24.8,31052.02
Argentina,09-07-2014,11.6,2.3,6.8,0,18.2,31.7,11260.1
Argentina,10-07-2014,11.9,6.7,9.2,0,19.7,36.4,3429.62
Argentina,11-07-2014,12.6,9.2,10.7,0,27.4,49.3,5119.34
Argentina,12-07-2014,15.4,11.3,12.6,4.2,15.2,27.4,12336.98
Argentina,13-07-2014,13.2,10.2,11.5,0,15,26.6,176.96
Argentina,14-07-2014,14.2,10.8,12.3,46.5,20.4,41.4,0
Argentina,15-07-2014,15.7,7.5,11.2,0.2,22.6,42.5,31417.59
Argentina,16-07-2014,16.3,5.7,10.1,0,13.8,25.9,31465.06
Argentina,17-07-2014,12.7,5.7,9,0,13.2,25.2,31513.2
Argentina,18-07-2014,16.3,4.6,9.1,0,17.8,32,31561.95
Argentina,19-07-2014,18.5,5.1,10.7,0,14.8,27.4,31617.98
Argentina,20-07-2014,18,8,12,0,15.2,28.8,31660.83
Argentina,21-07-2014,15.6,5.8,10.1,0,12.7,24.5,31109.65
Argentina,22-07-2014,11.7,3.9,7.3,0,16.1,31.7,31761
Argentina,23-07-2014,10.9,-1,4.3,0,15.5,30.2,31900.67
Argentina,24-07-2014,10.5,0.3,4.7,0,12.8,22,31955.83
Argentina,25-07-2014,10.3,2,5.2,0,18.3,35.6,24888.21
Argentina,26-07-2014,4.9,-3.2,0.7,0,12.4,20.9,32182.09
Argentina,27-07-2014,9.7,0.3,5,0.2,23.5,38.5,24861.43
Argentina,28-07-2014,13.4,7.3,9.7,1.2,33.1,59.4,17348.4
Argentina,29-07-2014,15.4,6.8,10.4,1.7,19.2,53.3,32371.74
Argentina,30-07-2014,13.4,3.2,8.8,0,13,23,16168.12
Argentina,31-07-2014,18.7,8.6,12.7,0.2,13.9,25.6,27253.11
Argentina,01-08-2014,20.6,11.5,15.1,0.6,22,33.5,32556.52
Argentina,02-08-2014,19.9,12.9,16,0,25.5,43.2,29456.45
Argentina,03-08-2014,14.5,8.1,11.7,0,22.3,41.8,27034.29
Argentina,04-08-2014,13.3,3.6,8.5,0,16.9,31.7,33334.79
Argentina,05-08-2014,16.8,7.8,11.2,0,29.6,57.2,33165.15
Argentina,06-08-2014,14.6,6.8,10.4,0,20.4,37.4,1191.01
Argentina,07-08-2014,13.8,5,8.9,0,18.4,33.1,33763.77
Argentina,08-08-2014,16.8,2.9,9,0,24.4,43.6,33834.98
Argentina,09-08-2014,16.5,7.8,11.3,0,25.8,45.7,22852.13
Argentina,10-08-2014,12.5,5.2,8.3,0,15.5,31.3,33743.77
Argentina,11-08-2014,13.7,3.1,7.7,0,22.5,42.5,34095.83
Argentina,12-08-2014,11.5,5.7,8.4,0,25.3,49.3,34170.39
Argentina,13-08-2014,14.8,1.9,7.4,0,19.1,37.8,34298.95
Argentina,14-08-2014,17.6,4,10.1,0,17.7,34.6,34103.93
Argentina,15-08-2014,18.8,6.1,11.7,0,19.9,34.6,34520.77
Argentina,16-08-2014,18.2,8.2,12.8,0,21.7,36.7,28620.74
Argentina,17-08-2014,24.1,9.9,15.7,0,19.3,37.1,34760.26
Argentina,18-08-2014,26.7,12.1,17.8,0,17.1,31.7,34923.12
Argentina,19-08-2014,22,9.3,14.8,0,24.4,46.4,35015.39
Argentina,20-08-2014,24.3,14.8,18.4,0,15.6,29.2,35107.51
Argentina,21-08-2014,18,9.5,13.2,2.9,21.4,40,22924.59
Argentina,22-08-2014,13.2,9.2,10.9,17.7,23.2,43.6,294.97
Argentina,23-08-2014,11.3,8.8,10,13.7,24.3,40.7,0
Argentina,24-08-2014,8.6,3.3,5.7,7.2,37.2,67.7,0
Argentina,25-08-2014,8.5,5.4,6.7,13.1,41,74.5,0
Argentina,26-08-2014,8.6,3.9,6.1,0,24.1,43.9,23289.37
Argentina,27-08-2014,12.5,-0.4,5.9,0,8.7,20.2,36258.92
Argentina,28-08-2014,15,3.5,8.9,0,16.8,36,35479.16
Argentina,29-08-2014,17.8,6.2,11.6,0,17.7,33.8,35339.84
Argentina,30-08-2014,14.5,8.8,11.7,0.2,16.6,31.7,6843.84
Argentina,31-08-2014,18.5,7.2,12.4,0,17,31.3,37002.93
Argentina,01-09-2014,18.2,8.6,12.5,0.5,14,39.6,12615.2
Argentina,02-09-2014,18.1,7.9,12.9,0.5,9.9,18.4,35894.22
Argentina,03-09-2014,17.3,9.4,13.1,1,19.6,41.8,23795.36
Argentina,04-09-2014,16.6,13.5,14.7,10.9,20.3,41.8,8957.12
Argentina,05-09-2014,16.5,11.6,14.3,15.2,30.6,45.4,0
Argentina,06-09-2014,15.6,8.5,11.6,3.1,26.3,58,36101.48
Argentina,07-09-2014,19.7,8.6,13.2,0,18,36.7,35034.34
Argentina,08-09-2014,21.5,7.4,14.8,0.2,27.2,47.9,36000
Argentina,09-09-2014,14.6,8.6,11.5,0,23.1,43.9,38050.68
Argentina,10-09-2014,15,6.4,10.3,0,20.9,40.3,38320.56
Argentina,11-09-2014,18,3.5,10.9,0,22.3,35.6,38454.82
Argentina,12-09-2014,20.1,9.4,13.8,0,24.3,43.6,38598.37
Argentina,13-09-2014,19.6,5.5,12.4,0,9.8,16.9,34783.08
Argentina,14-09-2014,20.2,9.6,14.6,0,13.2,28.8,38563.3
Argentina,15-09-2014,20,7.1,12.7,0,10.7,23,39169.46
Argentina,16-09-2014,22.4,11.7,16,0,22.3,42.1,38393.18
Argentina,17-09-2014,23.8,11.1,16.8,0,17.7,30.6,39736.93
Argentina,18-09-2014,23.9,12.5,17.5,0,18.5,33.8,39935.98
Argentina,19-09-2014,20.5,12.2,15.7,0,19.7,40.7,39251.27
Argentina,20-09-2014,14.5,7.9,11.1,0,17.7,30.6,20065.37
Argentina,21-09-2014,21,7,13.7,0,29.8,57.2,40325.8
Argentina,22-09-2014,16.9,10.1,12.5,4.1,19.7,45,13471.1
Argentina,23-09-2014,19.3,6.3,13,0,23.2,45.7,40720.43
Argentina,24-09-2014,17.8,7.8,13.1,0,29.2,56.2,33605.4
Argentina,25-09-2014,16.5,7,13.1,0,27.6,55.1,41016.13
Argentina,26-09-2014,14.4,4.1,9.4,0,15.6,34.2,41164.53
Argentina,27-09-2014,20.5,7,13.3,0,30.3,58,31678.27
Argentina,28-09-2014,21.3,11.4,16.1,0.1,25.6,49.3,41461.96
Argentina,29-09-2014,20.7,7.3,14.1,0.2,14.9,31.7,36246.76
Argentina,30-09-2014,18.9,8.4,13.5,1,23,42.1,41759.58
Argentina,01-10-2014,18.1,4.9,11.4,0,18.1,36,41908.23
Argentina,02-10-2014,12,9.2,10.6,3.2,22,40.3,1938.9
Argentina,03-10-2014,17.2,8.9,13,1.9,27.8,68,27072.76
Argentina,04-10-2014,13.2,12.4,12.9,52.2,21.7,52.6,0
Argentina,05-10-2014,14.3,12.4,13.3,12.4,17,31,0
Argentina,06-10-2014,19.6,12.2,15.3,0,20.5,36.4,19591.81
Argentina,07-10-2014,25.6,10,17.6,0,13.8,29.5,42791.91
Argentina,08-10-2014,16.4,10.4,12.9,28.7,24.3,44.3,3819
Argentina,09-10-2014,13.5,7.4,10.3,0,24.3,45,31713.91
Argentina,10-10-2014,16.8,2.9,10.1,0,14.7,32,43101.5
Argentina,11-10-2014,20,7.3,13.3,0,21.1,40.7,43187.29
Argentina,12-10-2014,19.3,7.4,13.4,0,22,42.1,43200
Argentina,13-10-2014,21.1,7.5,14.2,0,13.6,28.8,43200
Argentina,14-10-2014,21.9,8,14.9,0,15.6,29.9,43200
Argentina,15-10-2014,23.2,13.9,18.3,4.5,19.1,38.9,41996.96
Argentina,16-10-2014,22.2,11.1,16.8,0,22.7,38.9,43317.09
Argentina,17-10-2014,23.9,10.6,17.2,0,22.9,49.3,37020.24
Argentina,18-10-2014,21,13,17,0,25.7,48.2,43345.26
Argentina,19-10-2014,19.8,9.9,14.8,0,16.9,29.5,43562.69
Argentina,20-10-2014,24.4,9.4,16.9,0,22.1,48.2,39028.21
Argentina,21-10-2014,29.1,15,22.3,0,24.3,42.5,43730.59
Argentina,22-10-2014,28.5,18,23.6,0,24.1,43.9,43749.34
Argentina,23-10-2014,26.1,14.8,20,3.1,13,29.2,41248.84
Argentina,24-10-2014,24.6,13.3,18.9,0,18.1,32.4,43849.77
Argentina,25-10-2014,28.4,15.8,22.4,0,14.3,33.8,43629.03
Argentina,26-10-2014,25.1,19.3,22.7,14.3,14.3,27,31559.12
Argentina,27-10-2014,21.9,15.4,19.2,21.9,9.1,27.7,16797.79
Argentina,28-10-2014,23.7,14.2,19,0,22,43.9,44157.24
Argentina,29-10-2014,21.4,12.6,17,0,34.7,64.8,45081.14
Argentina,30-10-2014,19.1,9.5,14.5,0,33.5,66.2,45923.95
Argentina,31-10-2014,16.1,5.8,11.8,0,19.6,40.7,43519.16
Argentina,01-11-2014,15.1,5.7,10.2,0,24.6,46.8,44483.77
Argentina,02-11-2014,10.2,7.3,8.8,6.8,22.1,40.3,2389.06
Argentina,03-11-2014,13.4,9,10.7,6.3,20.5,50.4,18186.11
Argentina,04-11-2014,20.2,8.3,14.1,0,19.8,36,46601
Argentina,05-11-2014,22.8,10.5,16.7,0.6,23,50.8,39465.84
Argentina,06-11-2014,24.1,11.7,18.2,0,15.5,29.9,46844.49
Argentina,07-11-2014,21.9,15.4,18.1,0,25.9,51.5,46964.7
Argentina,08-11-2014,23.3,12.7,18.1,0,17.5,34.2,47083.72
Argentina,09-11-2014,27.2,13.9,20.6,0,19.2,33.8,47201.43
Argentina,10-11-2014,26,15.8,19.7,8.1,21.3,42.1,33591.93
Argentina,11-11-2014,25.2,14.8,19.5,0.2,17.8,38.9,45270.5
Argentina,12-11-2014,22.4,9.6,17,0,14,26.3,47545.22
Argentina,13-11-2014,27.5,13.1,20,0,23.2,45,47656.24
Argentina,14-11-2014,29.7,14.9,22.4,0,19.5,38.5,47765.24
Argentina,15-11-2014,27.3,16.1,21.9,0,17.9,36.7,47872.09
Argentina,16-11-2014,29.5,14.6,22.1,0,13.2,24.1,47976.61
Argentina,17-11-2014,33.6,20.8,26.9,0,34.4,65.2,48078.66
Argentina,18-11-2014,29.2,21.3,25.7,0,32.6,63,39741.49
Argentina,19-11-2014,24.4,15.3,20,0,20.2,39.2,48274.75
Argentina,20-11-2014,23.8,11.1,18.3,0.2,17.4,36,48368.5
Argentina,21-11-2014,22.3,14.4,17.5,1.4,11.6,28.8,28719.19
Argentina,22-11-2014,27.6,12.3,20,0,20.2,42.1,48549.12
Argentina,23-11-2014,28.9,16.8,22.6,0.1,17.7,32.8,48636.7
Argentina,24-11-2014,23.5,15.3,19.7,0,26.7,50.8,48722.35
Argentina,25-11-2014,27.6,12.1,20.2,0,19.9,41.4,48805.95
Argentina,26-11-2014,28.4,15.9,21.7,0.3,20.8,36,48887.39
Argentina,27-11-2014,30.5,13.4,22.5,0.2,22.3,36.7,44383.34
Argentina,28-11-2014,29.2,17.2,23.7,2.9,23,44.3,48011.15
Argentina,29-11-2014,20.1,14.4,17.3,8.2,25.1,56.5,17866.84
Argentina,30-11-2014,20.6,9,14.9,0,18.7,37.4,49189.36
Argentina,01-12-2014,25.4,9.3,18,0,14.4,29.2,49258.32
Argentina,02-12-2014,28,12.9,21,0,15.1,27.7,49324.45
Argentina,03-12-2014,33.8,16.4,25,0,22.2,39.2,49387.62
Argentina,04-12-2014,34.3,17,25.9,0,27.6,51.8,49447.72
Argentina,05-12-2014,34,23.2,28.3,0,37.5,69.5,49504.63
Argentina,06-12-2014,28.9,16.4,24,3.2,29.5,53.6,35376.72
Argentina,07-12-2014,29,14.9,22.1,0,27.8,55.4,49608.42
Argentina,08-12-2014,31,18.6,24.9,0,18.7,32.8,49624.68
Argentina,09-12-2014,32.5,20.5,25.4,0,23.2,50,49102.7
Argentina,10-12-2014,23.8,13.3,19.1,0,24.7,52.2,49615.89
Argentina,11-12-2014,28.4,15.4,21.4,0.1,30.2,52.2,49265.26
Argentina,12-12-2014,29.8,17.2,23.7,0.2,21.8,40.7,49598.77
Argentina,13-12-2014,28.5,14.4,22,0,19.6,37.8,49586.52
Argentina,14-12-2014,29.7,16.7,23.5,0,17.7,33.8,45547
Argentina,15-12-2014,22.8,18.2,20.6,3.1,24.9,47.5,23256.87
Argentina,16-12-2014,30.5,16.7,23.9,0,17.1,33.8,49535.75
Argentina,17-12-2014,30.3,16.4,23.6,0.6,17.3,34.6,49514.45
Argentina,18-12-2014,34,17.3,26,0,28.7,54.4,49491.11
Argentina,19-12-2014,33.1,20.8,26.5,0,36.3,71.3,49465.81
Argentina,20-12-2014,23.1,15.3,19.8,0,21.1,40,47682.23
Argentina,21-12-2014,21.4,12.1,16.7,1,21.3,42.1,49409.68
Argentina,22-12-2014,22.8,8.8,16.3,0,16.9,32,49420.93
Argentina,23-12-2014,31.3,14.4,23,0,32,55.4,49387.91
Argentina,24-12-2014,32.5,19.5,26,0,32.2,56.9,49313.03
Argentina,25-12-2014,34.1,19.5,26.8,0,18.2,38.9,49317.02
Argentina,26-12-2014,33.9,21.9,27.9,0,13.3,23.8,48685.67
Argentina,27-12-2014,36,20.9,28.4,0.2,17.5,33.1,49011.11
Argentina,28-12-2014,35.6,22.7,29.5,0,16.3,33.5,49164.73
Argentina,29-12-2014,31.5,22,27,0,18.5,37.8,40307.31
Argentina,30-12-2014,30.1,21,25.7,0,25.1,45.7,49083.91
Argentina,31-12-2014,28.9,19.7,23.2,1,33.4,61.9,47255.44
Argentina,01-01-2015,20.4,14.3,17.1,0,39.6,72.4,33831.12
Argentina,02-01-2015,24,10.8,17.8,0,14.5,34.9,49123.09
Argentina,03-01-2015,28.5,15.4,21.2,0,27.7,53.6,48883.42
Argentina,04-01-2015,30.3,10.9,20.9,0,26.5,46.4,49026.59
Argentina,05-01-2015,36.4,21.9,28.5,0.3,28,50.4,48975.65
Argentina,06-01-2015,29.9,21.8,26.2,0,21.4,40.3,48993.04
Argentina,07-01-2015,30.7,18,24,0,20.9,36.7,48869
Argentina,08-01-2015,34.8,19.2,26.3,0.4,23,47.5,46963.66
Argentina,09-01-2015,31.4,22.1,26.7,0,26.8,52.2,48825.9
Argentina,10-01-2015,34.9,19.3,26.5,0,24.5,47.5,48767.44
Argentina,11-01-2015,31.3,15.6,23.8,0,16.4,32.4,48707.8
Argentina,12-01-2015,28.5,19,23.9,0,24.1,45.7,48580.08
Argentina,13-01-2015,32.1,17,24.5,0,21.6,42.8,48519.34
Argentina,14-01-2015,27.8,17.2,22.5,0.5,30.4,58,48457.81
Argentina,15-01-2015,29.2,13.6,22.1,0,21,42.1,48268.57
Argentina,16-01-2015,34.5,18.6,26.3,0.7,31.6,58.7,48107.39
Argentina,17-01-2015,28.5,15.9,21.7,0,20.4,41.4,45291.32
Argentina,18-01-2015,33.6,20.4,25.2,7.6,24.7,51.5,47950.28
Argentina,19-01-2015,23.1,15.3,19.5,0,22.8,49.7,46895.84
Argentina,20-01-2015,25.2,10.5,18.2,0,12.1,26.6,47799.18
Argentina,21-01-2015,28.7,14.9,21.9,0,22,42.8,47453.17
Argentina,22-01-2015,26.9,18.5,22.2,7.5,27.3,51.8,29515.37
Argentina,23-01-2015,32.8,18.5,25.5,0,19.2,34.2,47213.15
Argentina,24-01-2015,34.5,22.4,28.4,0.3,18.4,38.5,47123.08
Argentina,25-01-2015,32.8,20.8,27.2,0,20.1,40.7,47111.77
Argentina,26-01-2015,31.1,22.2,25.6,7.2,19.3,51.1,35784.89
Argentina,27-01-2015,30.8,21.2,25.8,0,15.7,31.3,47025.79
Argentina,28-01-2015,27.9,17.2,21.9,0,28,53.3,46800
Argentina,29-01-2015,28,13.8,21.2,0,18.2,34.2,46891.97
Argentina,30-01-2015,28.8,17.5,23.2,0,23.8,46.4,46840.54
Argentina,31-01-2015,31.5,20.1,25.6,0,24.9,49,46800
Argentina,01-02-2015,33.1,21.9,27.3,0.2,23.9,42.1,46021.19
Argentina,02-02-2015,30.8,21,26.1,0,19.5,36.7,46800
Argentina,03-02-2015,31.2,19.9,25.2,3.2,17.7,39.2,46785.8
Argentina,04-02-2015,26.1,20.4,22.4,30.2,18.5,36.4,18128.76
Argentina,05-02-2015,32.9,18.8,26,0,17.5,28.4,46676.53
Argentina,06-02-2015,32.9,22.4,26.8,1,18.4,32.4,43020.05
Argentina,07-02-2015,32.8,21,26.2,2.8,15.7,30.2,45545.09
Argentina,08-02-2015,29,20.8,24.3,17.1,22.8,41,35424.79
Argentina,09-02-2015,24.3,17.4,21.4,0.2,22,40,46261.89
Argentina,10-02-2015,26.7,13.4,19.9,0,24.2,45,46135.09
Argentina,11-02-2015,32.3,17.3,24.2,0,24.3,46.4,46006.34
Argentina,12-02-2015,24.4,17,21.7,0,23.5,46.8,45875.77
Argentina,13-02-2015,25,12.5,19.2,0,13.8,31.3,45743.54
Argentina,14-02-2015,27.2,15.4,21.3,0,18,37.8,45609.76
Argentina,15-02-2015,28.2,18.8,23.2,0,20.3,42.5,43076.23
Argentina,16-02-2015,28.6,19.3,23.9,9.8,18,49.3,44574.36
Argentina,17-02-2015,28.8,18,22.6,16.2,17.1,47.5,35795.3
Argentina,18-02-2015,21.5,15,18.9,6.5,28.4,53.6,42223.25
Argentina,19-02-2015,21.5,10.7,16.3,0,13.6,23.8,44922.38
Argentina,20-02-2015,23.6,12.6,18.2,0,15.6,28.1,36772.07
Argentina,21-02-2015,25.9,13.8,19.9,0,21.3,42.5,44641.14
Argentina,22-02-2015,29.3,17.5,23.3,0,19.8,39.6,44499.67
Argentina,23-02-2015,32,20.5,26.1,0,22.4,38.2,44357.8
Argentina,24-02-2015,31.2,20.1,25.5,3.3,29.6,52.6,42329.38
Argentina,25-02-2015,19.2,14.5,16.2,14.5,28.3,50.8,0
Argentina,26-02-2015,24.3,12.2,17.8,0,12.6,27.4,43930.87
Argentina,27-02-2015,25.2,13.8,19.3,0,16.8,34.6,43788.52
Argentina,28-02-2015,27.3,16.2,21.1,0,24.5,46.4,35642.39
Argentina,01-03-2015,23.8,15.7,19,2.1,21.6,45.7,31063.2
Argentina,02-03-2015,30.6,18.3,23.7,0,21.3,38.2,43294.15
Argentina,03-03-2015,26.8,17,21.8,0,17.7,31.3,42861.58
Argentina,04-03-2015,28.4,14.1,21.6,0,9.9,22.3,42557.42
Argentina,05-03-2015,30.7,19.2,24.5,0,19.5,38.2,42266.5
